,Topic,Count,Name,Representation,Representative_Docs
115,114,17,114_讨厌冬天_好讨厌冬天_很讨厌冬天_讨厌,"['讨厌冬天', '好讨厌冬天', '很讨厌冬天', '讨厌', '讨厌家', '空调脱外套冷', '轻便', '走路上包背', '讨厌换季', '敢脱怕感冒']","['真 很讨厌冬天   因为kuku开空调 像 这种从来 开热空调 人 脸干 裂开 喉咙干 冒烟 已经 工位上敷上面膜猛猛喝水 真想死', '讨厌冬天 讨厌  空调 能停 讨厌家 总 很热脚睡 暖讨厌冬天 一切', '真 好讨厌冬天  衣服 穿厚，冷 穿厚走一下又热，还 敢脱怕感冒 到哪  感觉 轻便，保暖衣毛衣羽绒服羊羔毛  各种叠穿，像背 大行囊   开空调空气干燥， 开又冷 开 空调脱外套冷， 脱又热 走路上包背 住，因为衣服太厚，总 掉下肩膀 头发 被高领和静电弄得乱糟糟丑爆']"
116,115,17,115_空调坏_热疯_空调只会发出些噪音全身贴_抡冒烟,"['空调坏', '热疯', '空调只会发出些噪音全身贴', '抡冒烟', '跟海睿恨', '得把毛衣撸成背心', '开开心心从家', '恨这个', '所以打开', '小葵']","['好热呀   空调坏 ，呜呜～ 现  水汪汪 小葵🌻', '空调开太大  给小小 姥子热 脸蛋红扑扑', '属实 大怨种，真没觉得哪 浓郁  空调开 太足，上火上 比夏天还严重，只好吃清淡点']"
117,116,17,116_北京市空气重污染应急指挥部_利气象条件影响_预计_时发布空气重污染蓝色预警,"['北京市空气重污染应急指挥部', '利气象条件影响', '预计', '时发布空气重污染蓝色预警', '空气质量仍将维持重度污染状态', '污染物积累明显', '求加码形势', '级重度污染', '将蓝色预警提升至黄色预警级别', '本市受']","['房山区空气重污染应急指挥部      时发布空气重污染蓝色预警 本市受 利气象条件影响，污染物积累明显 达到重度污染水平 根据监测预报，今 至    夜间将维持重度污染水平 预计  夜间扩散条件转好，空气质量将得到明显改善', '北京发空气重污染蓝色预警 吁市民减少户外运动_今讯网 （原标题 北京发布空气重污染蓝色预警吁市民减少户外运动）中新网    电北京市气象局官方 发布消息称，北京市空气重污染应急指挥部    时发布空气重污染蓝色预警 本市受 利气象条件影响，今 至 . O 链接', '北京市空气重污染应急指挥部    时发布空气重污染蓝色预警，北京市受 利气象条件影响，污染物积累明显，提示公众做好健康防护，减少户外运动 北京市环保监测中心称，  白天北京空气质量达“ 级重度污染” （新华）']"
118,117,17,117_常巡检_维保_招聘_工作内容,"['常巡检', '维保', '招聘', '工作内容', '以上经验', '道床', '中专以上文化', '道口', '应急抢修', '轨枕']","['招聘 北京高速收费站交通疏导员 求  周岁之内，身高 以上（无犯罪记录 无高血压 无传染病等疾病） 待遇  小时 元  小时 元  小时 元（含 元伙食䃼助），加班另付加班费 国企吃住环境好 八人标准间 带空调 无线 液晶电视；吃自助餐（每餐 低于 个菜） 高速公路办', '中国水电七局招聘；二 招聘岗位轨道地铁机务维修技术员人 数 若干 机电技术员 人数 若干工作内容    从事轨道专业设备（包括钢轨 轨枕 联结零件 轨道加强设备 道床 车挡 道口 路基 标志标记等线路设备设施） 常巡检 维保 应急抢修 值守 土建结构设施 常巡检 维保 故', '\ue627工作 中国水电七局招聘轨道地铁机务维修技术员机电技术员 工作内容    从事轨道专业设备（包括钢轨 轨枕 联结零件 轨道加强设备 道床 车挡 道口 路基 标志标记等线路设备设施） 常巡检 维保 应急抢修 值守 土建结构设施 常巡检 维保 故障响应及应急抢修等配合工作']"
119,118,17,118_快给_老寒腿吹出来_大腿还觉得_两条腿像两根棒冰,"['快给', '老寒腿吹出来', '大腿还觉得', '两条腿像两根棒冰', '这个空调吹得', '讲个冷笑话快被', '让风吹到老胳膊老腿', '去公司和', '周一更猛', '吹出老寒腿来']","['照 们 这个空调吹得  估计再有  老寒腿 得找上', '老寒腿没得救  体寒  没得救，又 去公司和  人斗智斗勇 开空调', '比最猛 周一更猛    空调  快给 吹出老寒腿']"
120,119,17,119_点入睡_吃饱_中午_凌晨,"['点入睡', '吃饱', '中午', '凌晨', '早上醒很早', '感觉凌晨', '必须把', '昨天晚上看哈利波特睡太晚', '昨天早上上秤', '总有高跟鞋']","['上班族拯救美貌必看 .  熬夜，脆皮打工人长期报复性熬夜 可能影响身体各个器官 作息规律 子时   -凌晨   至值肝胆休养生息，按时入睡有充足 睡眠才能养出好气血哦  .  内耗，健康养气血 方法  转念 中轶认为思伤脾，人一焦虑 可能茶 思饭 想，胃部可能会 舒服 请多关心自己', '纪念第一次睡 ，应该 会有下回 吧，但愿 做实验做到夜 十二点多，没洗漱 睡觉，两个小时醒一次，还 认床+没有安全感，虽然锁 门，开 空调，屋子 还 很暖和很舒适  最近总 想以后做什么，走什么路，干什么工作，想得自己emo ，昨天  哭得稀 哗啦 好好休息，好好过个节吧，至少', '凌晨 点入睡， . 起床大 个便 上午，毫无因为晚睡早起而有疲惫状态 躯体可能大多归功于 轻 本 一周最忙碌 周三却因 牛叉 财务指导叽叽歪歪浪费 整整 上午，还有因为与此大师过分 近而一只手臂被喷 满满 口水，至于这个口水 觉得有些许 牛逼，   口水滴落 手臂上 瞬间，']"
121,120,16,120_穿短袖_前天_外套_打电话让,"['穿短袖', '前天', '外套', '打电话让', '时期又', '因为今早起来突然好冷而且', '地铁上一堆羽绒服', '昨天还穿厚外套毛衣', '大佬们还开空调', '空调温度开得太低']","['西安早晚温差 度，上周五还穿 秋衣毛衣呢子衣，这两天已经 穿短袖，  开空调 度，她们 羡慕 穿短袖', '还 短袖短袖，翻 一早上没翻到想穿 外套，临出门 时候，果然因为气温高忘 找    空调开成 冰窖，  去调高它', '天气很好，穿 大衣  面开空调 ，一进去  脱 外套 面穿  毛衣，稍微有一点紧身下午没k，  用做其他 默默 开心等下班突然给 打电话让 去另外一栋楼拿东西走到一半 才发现没套上大衣来虽然穿起 ，但还 感觉有点像裸奔 嘞个豆，还好 能外穿']"
122,121,16,121_一上午关门关几十次_没人会动_这样通风效果_可以光明正大关,"['一上午关门关几十次', '没人会动', '这样通风效果', '可以光明正大关', '这个边门正好', '大早谁把', '大概风量', '还有汗味', '对门冲煞', '将近五六十人']","['希望每个进  再出去 人能自觉把门带上🙃门 关空调真 像摆设', '风水形煞化解法  ⃣️门冲煞 指门从正面 侧面或后面直冲   位，     门正对   座位 犯门冲煞易遭受他人恶意诽谤，易陷入他人设下 陷阱和圈套，轻则易生 非重则易吃官司 门冲煞化解方法   位合适 位置，布置 “一”字 对门冲煞 门而言，构成', '太搞笑 ， 变成养猪圈   分 两块， 们 保密区， 刷卡进去，并且 能带手机 保密区所有门 关 ，为 保密么 这样通风效果 很差，虽然主 靠机械通风，但 人太多 ，大概风量 够吧，冬天一开暖空调，人 被烘 昏昏欲睡 秘书做主把 边门打开通风 但 这个边门正好 厕所']"
123,122,16,122_防晒衣_防晒_怕晒黑啦_防晒新搭子来啦,"['防晒衣', '防晒', '怕晒黑啦', '防晒新搭子来啦', '檀健次带', '高颜值防晒革命', '防晒指数足够应对', '阳光照射', '穿脏三件算什么', '穿脱方便']","['今 夏天 防晒衣被小野和子种草啦 前 久还官宣 小野和子防晒潮流代言人周翊然 直接闭眼入  他们家 防晒衣有很多种颜色可选和今  欧若风 适配度很高 雾霾蓝 奶油白 樱花粉 低饱和莫兰迪色系温柔狙击 短款显腿长，长款飘逸慵懒，配裙甜酷，搭裤飒爽，防晒 能做街头焦点  空调房', '防晒衣已成为夏天必备  现 出门防晒装备越来越齐全  穿 防晒衣，戴 防晒帽，还 打一把太阳伞 开车 时候还 戴有手套 袖套 女人   能晒 ，脸上长斑 可逆  空调冷，还能保暖有没有？为什么农村 大爷大妈看上去苍老？因为干农活晒  配图  下班路上拍', '夏季户外旅行再  怕晒黑啦～ 防晒衣 能这么时髦 吗？ 除 防晒霜加固保护，娜娜子 再 大家旅行必备 物理防晒神器～那    推出 防晒衣  仅防晒效果好而且夏天穿舒爽降温， 室内还可以当空调衣来穿哦～来看看娜娜子 搭配吧 ✨ LOOK 渐变绿长款连帽']"
124,123,16,123_想吃冰激凌_madrid他家冰激凌好吃_有人喊冷_那去喝喜茶,"['想吃冰激凌', 'madrid他家冰激凌好吃', '有人喊冷', '那去喝喜茶', '被子吹空调', '超想念店', '让冰激凌化得', '然后又看到别人吃冰淇淋又想吃', '好想来个冰淇淋', '热死想吃冰淇淋']","['想吃罗森 香芋麻薯冰淇淋楼下 罗森没有算 那去喝喜茶 英红芝士糯糯喜茶 排 杯算 那 喝树夏 牛油果羽衣甘蓝碧根果吧树夏更  排 杯 度 公司还 给开冷空调还没法坐   吃点冰冰呜这 子过得真 呜😭', '想吃冰激凌 项目上最近 镇冰激凌质量一般 前天他去离家四十多公  地方办事情， 回来 时候给 买质量好一点 冰激凌 尽可能 让冰激凌化得 那么快 一路举 对 空调出风口 虽然到家还 化 但心思真 好 上次 想突然想喝可乐   去 近 镇，买完回来举 对 出风口， 拿到 时候还 冰冰凉', '正确打开夏天 方式马德  夏天真 热小队长每天 只想待  吹空调虽然正 为 出去玩减肥但 谁懂  没有冰激凌真 活 下去给大家分 一下最近小队长最爱 冰激淋店吧独胖胖 如众胖胖Don Nino Madrid他家冰激凌好吃 秘密 蝉联五届意大利冰激淋Campeón 总厨']"
125,124,15,124_但人_支离破碎_人和人之间_乱七八糟,"['但人', '支离破碎', '人和人之间', '乱七八糟', '工作虽然', '精神', '沟通', '心情', '最后只有两个字', '汇总']","['工作虽然 坐  吹空调 但人 精神 支离破碎 心情 乱七八糟 人和人之间 沟通 汇总 最后只有两个字 好', '工作虽然 坐  吹空调 ，但人 精神 支离破碎 ，心情 乱七八糟 ，人和人之间 沟通 汇总 ，最后只有两个字 好', '工作虽然 坐  吹空调 但人 精神 支离破碎 心情 乱七八糟 人和人之间 沟通 汇总 最后只有两个字   好']"
126,125,15,125_上班_一群冻死鬼_肯开窗通风_上班之后,"['上班', '一群冻死鬼', '肯开窗通风', '上班之后', '回来又冷', '门一直关', '雪地靴希望快点', '从被窝爬出来', '出去吃饭又热', '所以到底为什么']","['上班 时间尽管开 空调，脚还 冰 ，然后  门一直关 ，大家集体缺氧 难受死  冬天怎么让脚暖和起来嘛买 雪地靴希望快点', '每 冬天上班 上得特别煎熬 一群冻死鬼 管阳光多好  肯开窗通风  已经被空调榨干 ，脸起皮过敏 冬天 好   辞职理由 想好   太闷', '来这 上班之后 觉得 想上班 最大理由真   空调冷得想死 出去吃饭又热，回来又冷，冷热两重天让 好难受']"
127,126,14,126_冰箱_一块五花肉_完全能想象到便当盒_从冰箱拿出,"['冰箱', '一块五花肉', '完全能想象到便当盒', '从冰箱拿出', '一进门感觉进冰箱保鲜', '冰箱化', '冰箱一样', '份定食随时间流走', '度加头部垂直下地无水花式', '像把']","['空调开到 度  穿 一身棉麻，仿佛坐 冰箱  冷冻那个门', '中央空调让 感觉自己 冰箱  一块五花肉 冻到迪迪震🥶', '空调呼呼大作 从冰箱拿出 今 份定食随时间流走，微波炉 飘出 色香味 激动 单手拿起便飞奔去自己 座位 即将与 桌子亲密接触 刹那  手  居然  滑   居然给 滑  完全能想象到便当盒 空中翻转 度加头部垂直下地无水花式 满分动作菜与大地拥抱 一起有始有终']"
128,127,14,127_喉咙_h空调早上起来喉咙_浑身疼等问题_体质变差,"['喉咙', 'h空调早上起来喉咙', '浑身疼等问题', '体质变差', '比如颈椎病', '咽喉炎加重', '喉咙以下很板很痒', '喉咙干痒到底', '喉咙炎症', '简直冷空气']","['分 清 热出来 咽喉炎，还 被 空调吹出来 喉咙炎症，还 冷热交替出现 毛病，总   喉咙极其 舒服 上海', '🚗Strepsils使立消喉糖南方真 ，冬天开 得太长时间空调  空调 呆 久 ，喉咙 很痒（🐏 以后很容易这样，可能 体质变差 ）晚上开 h空调早上起来喉咙 会特别 舒服，时 时  清嗓子  最近一直 吃Strepsils使立消喉糖，这个 英国   老牌子，狠狠安利给大家 秋冬', '✅最近感冒咳嗽 特别多这几个中成药分清再用葛根汤颗粒 用于感冒初期，风寒感冒 咳嗽 怕冷 浑身疼等问题  仅能对付早期 感冒，还能对付很多种疾病，比如颈椎病 肩周炎 落枕 腰肌劳损 面瘫等病，还能改善心脑血管循环，应对脑动脉硬化 脑供血 足等等疾病，总之，凡 疾病由风邪或寒邪']"
129,128,14,128_最大_勉强用_同理心怎么这么差_换空气开关,"['最大', '勉强用', '同理心怎么这么差', '换空气开关', '大白天用得', '然后一片漆黑', '大妈开空调', '用来当饮用水', '夜宵这个加班后', '电热烧水器']","['某同事真 有大病，上次清洗空调，他问维修师傅能 能中午或者晚上来， 真服 ， 中午休息师傅 休息吗， 下班师傅 下班吗 同理心怎么这么差  换灯 换空气开关，又让人家晚上来  ，到底能占用耽误 多少时间？ 所有 报修事务    管，   义务为大家服务 ，  没有 耽', '昨天中午一觉睡醒，发现电炉坏 ，开关调节  大小，始终 最大 火力位置，勉强用 一下午 今早到 ，想 再将 一下，结果 一股浓浓 胶味 拔掉电源，想 下，给  主持搭档打电话求助（因为 有空调，单位禁止使用明火），搭档立马上楼，看 下， ， 去拿工具，把杨鹏哥叫上', '有 凤凰男老板 什么体验 搬新  第一天，他可能觉得窗户大白天光线足，转悠 两圈突然 ，大白天用得 开灯吗 啪一下把灯关 ，然后一片漆黑 自己又默默把灯打开  餐厅买  大型 电热烧水器， 用来当饮用水  同事  调试 时候，火力一开始调节 最大，凤凰男领导啪一下给挪到']"
130,129,14,129_一件儿_图画_丑萌丑萌_卧槽好爽,"['一件儿', '图画', '丑萌丑萌', '卧槽好爽', '北京时间上午十点四十八分', '五一之后感觉房间真', '使劲吹', '但还没人来安装只好', '什么时候寝室空调有', '寝室空调对']","['寝室房间坐西朝东，一到下午 暴晒 买 空调，但还没人来安装只好  避难', '寝室虽然舒服，但 没有空调 虽然有空调，但 没有寝室舒服，真 两难 选择', '图画 稀巴烂，但 从 回到卧室，空调已经打开 ，一进屋 很暖和，然后 很开心（昨天 图，丑萌丑萌 ）']"
131,130,14,130_广寒宫_好用_发现单位公寓_期待稍稍忙碌,"['广寒宫', '好用', '发现单位公寓', '期待稍稍忙碌', '干吧', '市居民白领', '空调安装找谁哪家好', '家有空调', '子并', '重新细看调试大纲']","['好“干吧”，早上洗漱完，发现单位公寓 擦脸 没有， 空调开  “好吧”➕ 石家庄·河北博物院', '们  应该 广寒宫 广寒宫 空调  好用 好用  能 广寒宫', '空调开 ， 坐 位置上还 很热   重新细看调试大纲，这样轻松缺 充实  子并 好过 期待稍稍忙碌 工期 到来']"
132,131,14,131_一会没有风扇热_门口溢出来_丸丸人_即将被闷死,"['一会没有风扇热', '门口溢出来', '丸丸人', '即将被闷死', '为什么这些人', '风有多大可以从门口吹进来', '开空调没十分钟冻得', '开空调还凉快', '想吹让风吹', '救命没有空调']","['操  一群死人，空调直吹 头，这个天又 热到底为啥 开空调，想吹让风吹 自己行 行', '现 暖气 停  空调  制暖     盖 够够 毯子仍然冻 瑟瑟发抖哥哥  需 去  被窝 暖暖只有这样才能安慰芋头受伤 心灵', '为什么这些人 开空调  死  真 好热 爱开空调 丸丸人 出差  没空调   会热死 呜 平时  他 丸丸 开很冷   可以从门口蹭到一点冷气   星期四 快乐']"
133,132,14,132_穿秋裤_忘记把饰品戴_被保安拦住差点迟到_虚到现,"['穿秋裤', '忘记把饰品戴', '被保安拦住差点迟到', '虚到现', '穿高领毛衣够傻', '一件棉衣', '被合伙人看见只能把牛仔外套给脱', '觉得有问题', '解救', '谁能想到前天']","['往 坐  空调拉满 被冻 瑟瑟发抖谁能想到  一条秋裤 把 解救  穿秋裤 坚持  三十岁  纪彻底被妥协秋裤给 温暖  爱秋裤', '来律所第一天知道 原来牛仔材质 非正式衣服 上班为 显得 太刻意 穿 个半袖衬衫搭牛仔外套结果现 为  被合伙人看见只能把牛仔外套给脱 然后把 空调开到三十度', '穿 一件棉衣，可能 太暖和 ，脑袋  太清醒，出门忘记戴口罩——被保安拦住差点迟到——到 后忘记跟领导们打招呼——这会想起来宿舍 拆空调，忘记把饰品戴 手上 此之前几乎  会忘记戴口罩和戴饰品来 希望早上拆空调先  拆到 宿舍']"
134,133,14,133_怎么会有人_起其他同事_手流血_让这几个小东西好好活,"['怎么会有人', '起其他同事', '手流血', '让这几个小东西好好活', '生姜红糖水', '用智慧对抗高温', '白菜一颗', '看到两家邻居', '胸肌', '老妈知道']","['们  后爹后妈养 崽，那么热 天， 们这一整面朝南  天天晒天天晒，整个室内 跟蒸桑拿一样闷，但人家物业   开空调，同一面 ，领导多 某区 开 😅', '大湛江每 夏天 特产 老妈知道 嘴馋，给老爸做完生 大餐之后特意买给 带上来吃 天气太热，为 让这几个小东西好好活 ，上班之后开 一整天 空调让 们 受，   汗如雨下热成狗🐶它们居然   空调房 越狱然而， 只找到 八只，第九只至今下落 明', '从老家人肉扛到上海 加湿器，彼时  解上海，上海 用 到加湿器   乔迁，中央空调温度高，室内有点热有点干，看到两家邻居 用加湿器， 想到家  两台沉睡 十  加湿器，很顺利一下子 找到  拿到 ，重新用湿布擦 一遍，还蛮新  起初喷气没力气，百度 一下，拿来白醋和食盐']"
135,134,14,134_小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷_空调桌面台式大风力风扇小型_电风扇_尤利西斯空气循环扇家用台扇摇头,"['小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷', '空调桌面台式大风力风扇小型', '电风扇', '尤利西斯空气循环扇家用台扇摇头', '桌面小风扇静音空调扇小型', '图拉斯小风扇usb小型学生便携式电风扇迷', '还费电', '空调小风扇超静音桌面桌上家用厨房小型便携式学生宿舍寝室迷', '快来看看这款桌面电风扇吧', '管家中']","['小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷 电风扇 空调桌面台式大风力风扇小型 小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷 电风扇 空调桌面台', '小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷 电风扇 空调桌面台式大风力风扇小型 (¥ . ) O 链接', '小风扇便携式电动学生宿舍静音床上插电手持usb可充电家用随身迷 电风扇 空调桌面台式大风力风扇小型']"
136,135,14,135_第一次听_期还有几天_平庸_房子独自一人,"['第一次听', '期还有几天', '平庸', '房子独自一人', '歌来', '木木', '才唱', '把小而美揪出来', '拿错耳机', '捡到什么宝']","['被空调冷醒 那   昨天让 开心 事情吧，车间  班长们 话很逗，昨天云哥招聘回来 心得啥 没把 笑死只 听到车间放音乐 很开心，当然如果听到喜欢 歌简直 想大声唱出来 ，比如遇见，真 超爱这首歌，下午拍视频去选人 时候觉得自己 个导演哈， 因此遇到 可爱', '忙完工作  只有自己 吹 空调听 歌 听the rane 如果他下次来广州巡演 一定一定一定 去看听到 arewe ool 第一次听  暑假  他 新歌   天太好听 吧 高潮那一段好空灵 那时候 车 好听得想哭 特别 放空现 细看歌词 原来早 预示 结局 a  ept', '捡到什么宝 .听他唱歌如同跟他环游世界，当他唱“有人轻声唱”， 仿佛身处静夜，伴随微风有人 远处哼唱小曲，哪怕现实  坐 嘈杂  ，身边只有空调运作 声音.更甚于  用听懂他 唱词，从他开口 那一瞬间， 已经进入 他用歌声描绘 世界.无论 辽阔 草原，亦或 咸湿 海岸.']"
137,136,14,136_大吉_牛哞哞_这个破环境_算完薪可以摸摸鱼,"['大吉', '牛哞哞', '这个破环境', '算完薪可以摸摸鱼', '用刀片喇', '牛给', '用理会中国足球这样', '气温一下子感觉到', '好好休息注意安全', '好好拍戏']","['牛场第八天感谢  大雨   接生组，超轻松 早上 去看 几次待产牛，送 一只死掉 小牛到深坑  下午一直下雨，师傅 没让 们出去  成功  吹 一下午空调，美滋滋晚上看 剧，直播没来得及看期待大后天  中午做  噩梦，梦 目睹 一场杀人案件，', '\ue627乔欣 [小红花] 嫣语赋考古大赛高级赛场 牛  牛气冲天[牛哞哞]好好拍戏，多些突破~ 好好休息注意安全~牛 祝万事顺意，平安喜乐[牛 大吉][牛 大吉][牛 大吉] 把 好好学习吧~关键 一 ，未来打工搬砖还  空调 看今 有多努力', '好啦~算完薪可以摸摸鱼 ~气温一下子感觉到 夏天（  空调还 没关h）~同事 无聊到 扫福~  来but  果然， 知道 这一 很和谐很友善 还好还有蒙牛祝 吃嘛嘛香身体[牛哞哞] ps  三天写福扫福全 和谐友善，和谐还送出去两张，唯  爱国 朋友送']"
138,137,14,137_两分钟后_练胸_运动_多天,"['两分钟后', '练胸', '运动', '多天', '健身房', '过完', '愉快吃吃喝喝中午', '慢跑者运动', '连续使用', '感觉排']","['\ue627减肥打卡  第二十八天早餐 杂酱面 无糖米酒上午 一根香蕉午餐 西红柿炒蛋 椒盐排骨两个 无糖豆浆一杯下午 无糖无奶美式 水煮蛋  鸡胸肉肠一根 桃子 运动 周六野腹部训练 肩颈斜方肌运动 骨盆前倾矫正泡脚五分钟 休息一下 没有跳操 连续艾灸三天上火得 行 鼻炎到现 还没好', '周四   练胸 ，但 最近发现自己逐渐出现 四个胸，又刷到 少关于女生练胸 视频， 开始对于练胸产生 一些犹豫 早上醒来  练胸 两分钟后       算 ， 长出四个胸   两分钟后 可  食堂吃鱼， 去健身  吃食堂    还 去练吧  两分钟后 可  又  度', '何小姐， 岁，广州某物业管理公司主管，长期坐 吹空调，腰寒气过重，致使腰长期酸胀 麻木 撕扯痛，晚上睡觉 能翻身，长期煎熬 到广东省中医院做 半 理疗，内服药，收效甚微   中旬接触灸骨王，隔天使用一次，连续使用 多天，奇迹康复，目前可以自由翻身，看电视时还自由跳舞']"
139,138,13,138_上班养生搭子东阿阿胶_东阿阿胶_养生新姿势_陈丽君,"['上班养生搭子东阿阿胶', '东阿阿胶', '养生新姿势', '陈丽君', '撒胶', '东阿阿胶小金条', '暖心好搭子', '成毅', '打工人', '更有动力']","['上班养生搭子东阿阿胶宝妈还 职场？“撒胶”指南 这  跟 陈丽君，把养生卷出新高度 ✨宝子们， 必须给大家分  超实用 养生好物——东阿阿胶 无论 职场精英还 全职宝妈，有 它，养生 能轻松拿捏 当代职场人，哪个    “怕冷却离', '上班养生搭子东阿阿胶🎉怕冷星人必看   能温暖如春 秘密武器🎉亲们，   每次一进 ，空调呼呼吹，冻得 直打哆嗦🧥 而 ，作为 资深怕冷星人，却总能保持优雅与温暖并存，全靠   暖心好搭子——东阿阿胶💖🍂东阿', '上班养生搭子东阿阿胶，打工人  既 对抗空调房 干燥，又想养出好气色? 悟到陈丽君同款“撒胶”养生法啦空调房久坐易疲惫， 会备 东阿阿胶小金条!每天到公司，先取 条，直接含服超方便.阿胶 滋补力慢慢释放，气血跟上 ，面色 透亮~下午犯困时']"
140,139,13,139_空调温度高到_何时能开空调_感觉库库冒汗_外机流,"['空调温度高到', '何时能开空调', '感觉库库冒汗', '外机流', '已然开启', '能出一头汗', '开空调热s', '刚刚被外面', '断冒手汗', '喝完热水更']","['这 空调温度高到  断冒手汗', '空调温度高到 觉得 头晕目眩，真 好渴 🏊🏻', '空调很足 手上出 很多汗 刚刚被外面 风一吹 指尖凉凉']"
141,140,13,140_截肢吧_没开空调冷到贴暖宝宝_件毛衣背心_能把空调关,"['截肢吧', '没开空调冷到贴暖宝宝', '件毛衣背心', '能把空调关', '份龙龙', '仅达', '可爱提示各位宝宝记得进出关门', '来参加会议蹭空调', '吹得鼻子', '脚底板下面贴上暖宝宝']","['跟同事小姐姐穿个短袖吹 空调，隔壁  穿 长袖外套 男同事们，过来跟 们 冷 一米，吹得鼻子 通能 能把空调关   们 有多贪凉', '今 份龙龙 可爱提示各位宝宝记得进出关门 然会影响家 或者  空调运作哦 仅达 到降温效果，而且很 节能哦~ 成 ·仁恒置地广场', '地暖开到 度还 痛经，妈妈买 电热毯救   到 发现新空调给开到  度，暖如春风，之前 以为然现 真香现场，再贴个暖宝宝谢谢空调，谢谢']"
142,141,13,141_周五下午_太爽_一整个下午哈_有空调有风扇,"['周五下午', '太爽', '一整个下午哈', '有空调有风扇', '周五晚上', '魔兽', '奶茶吃', '奶茶好喝超赞空调很舒服暖呼呼', '好天气虽热', '差一样']","['很幸福 期待周末 周五下午，外面下 雨 开 空调，工作很轻松，喝 咖啡刷  ，听 电台', '本周 常  空无一人自由自 老婆点 奶茶好喝超赞空调很舒服暖呼呼 风信子开花  好香 明天发工资 又可以存钱', '周五晚上 清净如极乐 关窗，开空调 写论文 美好时间 专注专注必须 顾一切地专注']"
143,142,13,142_春天快点来_想把人烧死吗一进_管风口下_穿短裤会死星人败给,"['春天快点来', '想把人烧死吗一进', '管风口下', '穿短裤会死星人败给', '空调吹成干尸', '空调吹成一具干尸', '空调关几次', '这空调吹得人好想死', '知道每天谁第', '比停尸房还安静除']","['论  开空调会死星人， 三伏天， 同事姐姐把空调调到 度  怎么存活', '比停尸房还安静除 开空调 想 到有什么区别或许没有差别  们 加热空调吹过后 尸体毕竟上班谁怨气 重', '真 知道每天谁第 来 设定 空调模式，完全 管风口下  死活']"
144,143,13,143_吃苦_苦难_值得歌颂_配合,"['吃苦', '苦难', '值得歌颂', '配合', '这个人', '没必', '那样', '发现', '所以接受吧', '娃儿']","['这 点现象， 早该看透  心情 好 坏  由自己选择 ， 所面对 问题 否棘手，结果 否如意 并 能直接决定  心情，可  们偏偏心随境转，自讨苦吃   别人 否对 好， 没必 一直被动等待，即使别人真 对 好，  没必 一直放 心上  们 精力往往 消耗 眼前 一得一失，但 这', '最听 得什么没苦别硬吃 屁话，谁闲 没事想吃苦？吃苦 人 这世间 得 做 一件事，   乐 乐意去选择 事 他 像感冒和其他疾病一样，逃避   只 每个人对吃苦 定义 同，所能承受 痛苦程度 同而已  主动吃苦，  得被动尝苦果 没吃过苦 怎么 真正体会到甜 什么滋味儿？', '最近發現很大一部分 安 情緒 源自於本身 起因 瀏覽到 一些 應該知道 信息而 卻又控制 住 去查看 導致 過度 去關注這些事情 於  開始有意 勸說 自己   這樣 只 非常普通又恰似正常 某種關係 無需 意太多   影響自己  單方面 掉進 一個漩渦 一半困頓於此 一半抽身置之事外T']"
145,144,13,144_穿短袖_两件长袖t恤_默默关_长裤运动鞋感觉舒适,"['穿短袖', '两件长袖t恤', '默默关', '长裤运动鞋感觉舒适', '单位空调暖到每天', '供暖好足', '什么土鳖', '个短袖毛衣有两个人来问', '暖气和空调冷风', '又穿起']","['这天气   热  穿短袖 可  还有人把空调把开 °', '空调开 ℃热得 穿短袖 好暖 好爽', '穿短袖 ，早上到 发现还开 俩空调，暖风调到 度']"
146,145,12,145_气死_两难境地中_人冻死_司这,"['气死', '两难境地中', '人冻死', '司这', '制冷情愿冻死', '取暖器么没', '人热死', '又冷又渴', '这样默默', '出来上厕所会冷死']","['空调会热死 出来上厕所会冷死 生活  这样默默 折磨', '无语死  天天冷  死 开空调 冷 取暖器么没  没 么  买 气死', '没天理  连 空调  让开   开 开 开 气死 气死 气死']"
147,146,12,146_很热_angeles_她像个人定制便携式空调_后该穿什么来上班,"['很热', 'angeles', '她像个人定制便携式空调', '后该穿什么来上班', '像小丑', '体温感受', '防止人中暑', '一款穿戴式颈部凉爽装置', 'los', 'cooler']","['空调很热 加上 穿 毛茸茸 衣服 再加上  腮红   脸红 像小丑', '\ue627肉完粉丝圈  穿上还 有点热   有空调穿 应该可以 实物颜色还 挺好看', 'Los Angeles  CA创业公司  研产品THEKU Ne k Cooler， 一款穿戴式颈部凉爽装置，能 炎炎夏 防止人中暑， 能为   提供适合自己需  温度，她像个人定制便携式空调，能随时随地为人们提供舒适 体温感受 其专门 低能耗降温技术，只通过颈脖穿戴， 可 夏 降温 ~ 度，由此衣服再无汗渍']"
