,Topic,Count,Name,Representation,Representative_Docs
85,84,22,84_一袋散装鸡腿称重后将鸡腿放入包内欲离开超市员工黄某发现后阻拦两人至超市二楼_某超市拿_老人买鸡腿_处理此事交涉过程中双方并未发生肢体冲突张某突然从,"['一袋散装鸡腿称重后将鸡腿放入包内欲离开超市员工黄某发现后阻拦两人至超市二楼', '某超市拿', '老人买鸡腿', '处理此事交涉过程中双方并未发生肢体冲突张某突然从', '付钱被拦后跳窗骨折', '江苏苏州老人张某', '事后起诉超市索赔', '消息近', '法院这样判据时间视频', '江苏苏州一老人张某']","['姆们  老人买鸡腿 付钱被拦后跳窗骨折 事后起诉超市索赔 法院这样判据时间视频 消息近 江苏苏州老人张某 某超市拿 一袋散装鸡腿称重后将鸡腿放入包内欲离开超市员工黄某发现后阻拦两人至超市二楼 处理此事交涉过程中双方并未发生肢体冲突张某突然从 窗', '老人买鸡腿 付钱被拦后跳窗骨折 事后起诉超市索赔 法院这样判据时间视频 消息近 江苏苏州老人张某 某超市拿 一袋散装鸡腿称重后将鸡腿放入包内欲离开超市员工黄某发现后阻拦两人至超市二楼 处理此事交涉过程中双方并未发生肢体冲突张某突然从 窗户翻出致身体多', '中国新闻 老人买鸡腿 付钱被拦后跳窗骨折 事后起诉超市索赔 法院这样判据时间视频 消息近 江苏苏州老人张某 某超市拿 一袋散装鸡腿称重后将鸡腿放入包内欲离开超市员工黄某发现后阻拦两人至超市二楼 处理此事交涉过程中双方并未发生肢体冲突张某突然从 窗']"
86,85,22,85_肥猫_富马无夜草_人无横财_提升自己,"['肥猫', '富马无夜草', '人无横财', '提升自己', '偏财运', 'atart', '偏财运那', 'fat', '为什么越有钱', '风水学上背后有无靠山非常重']","['星座命理 人无横财 富提升偏财运这几个细节很重 风水面相命理人无横财 富马无夜草 肥 们 希望自己能够财源滚滚其实除 拼命努力工作外生活中 点滴改变 可能成为 时来运转 法门如果想 提升自己 偏财运那 生活中 这几点风水细节 得 看客厅 藏风聚气', '人无横财 富马无夜草 肥刘玄老师提升财运 风水布局俗话 人无横财 富马无夜草 肥每 人 希望好运能够降临到自己 身上让自己可以一夜暴富但 偏财运  人人 有想 提升自己 偏财运刘玄老师告诉 切记以下风水细节背后 有靠 风水学上背后有无靠山非常重', '为什么越有钱 人，越相信风水？原创  肥猫 肥猫 财点击下方👇“肥猫 财”关注公众号赚钱思维 | 财富故事 | 深谙人性 | 认知提升原创文章，得转载哈喽 ，  肥猫， 其实 肥，  猫肥 图片  fat atart 有没有发现 有趣 现象？ 盖茨 马云 李嘉诚 乔布斯这些顶级']"
87,86,22,86_光照与位置_半阴_家中或_强烈,"['光照与位置', '半阴', '家中或', '强烈', '种植方法和注意事项', '环境中生长', '以免叶片被晒伤', '金枝玉叶适应性强', '但最好能够提供明亮', '耐阴植物']","['种植 🍀金枝玉叶 种植方法和注意事项 .光照与位置（ ）耐阴植物 金枝玉叶适应性强，能够 半阴 环境中生长，但最好能够提供明亮 散射光 避免将其直接暴露 强烈 阳光下，以免叶片被晒伤 （ ）室内摆放 适合放置 家中或  室内环境中，尽量选择光线充足但无直射阳光 位置，如靠', '\u200d种植 🌼金枝玉叶 种植方法和注意事项 .光照与位置（ ）耐阴植物 金枝玉叶适应性强，能够 半阴 环境中生长，但最好能够提供明亮 散射光 避免将其直接暴露 强烈 阳光下，以免叶片被晒伤 （ ）室内摆放 适合放置 家中或  室内环境中，尽量选择光线充足但无直射阳光 位置，如', '\ue627种植 金枝玉叶 种植方法和注意事项 .光照与位置（ ）耐阴植物 金枝玉叶适应性强，能够 半阴 环境中生长，但最好能够提供明亮 散射光 避免将其直接暴露 强烈 阳光下，以免叶片被晒伤 （ ）室内摆放 适合放置 家中或  室内环境中，尽量选择光线充足但无直射阳光 位置，如']"
88,87,22,87_有点冷_空调还_一上午冷_开窗取暖,"['有点冷', '空调还', '一上午冷', '开窗取暖', '觉得冷开始套外套又过', '跟密接同', '空调冷吗想念自然风想开窗户', '开空调太热', '开空调开窗户现', '没能达成一致']","['上午 开 仨空调还 很冷 穿 厚毛衣又穿 小妞 羽绒背心还披 条羊毛披肩大家以为空调停 打电话给物业来测温发现离门口最近 出风口 度离窗户最近  度相差 度', '感觉 冷所以来  脱 外套 没开空调 同事陆陆续续来 以后大概觉得热把窗户 打开 感觉透透气 挺好 结果没到五分钟 觉得冷开始套外套又过 五分钟把窗户关上 约合半个小时后一群人没骨气 打开 空调热风', '像冰窖一样刚外面风特别大把窗户 吹关  每天对 风口热 时候 还好冷 时候再加上空调雪上加霜 觉得 可以穿外套 领导 咋还 走 他走   可以关空调 太惨  头顶上 和领导屋  同 空调控制器']"
89,88,21,88_书房_读书_图书馆_and尤其爱逛社区图书馆,"['书房', '读书', '图书馆', 'and尤其爱逛社区图书馆', '憧憬椅子拼成睡榻欲望', '有一颗想当好学生', '有一副老花镜和一盒五颜六色', '新闻部', '文稿旁', '有个小房间门关']","['乘隙去 趟范罗山  书房坐 会 取 几本小书和一本书 书皮 坐 坐 ，想起 疫情  子，以及自 隔离 绕到  旁，一看那广玉兰， 树中间部位，伸向 那枝仍 ，碗口大 白玉兰，既 热烈又 落寞地开  只 窗户 会再打开，清香 飘 进去 这个礼堂，这个进入 门，以及那', '独居小记|宅家工作  ，填满 复古风书房 ||前 久刚解锁  书房空间，发现感兴趣 小伙伴还 蛮多 ，因为自己居家工作，所以书房     ，之前一直把它当做工作区域， 没有怎么好好布置，最近心血来潮，决定把书房 好好布置一下，来融入 家整体 家装调调 -书房 结构基本上没有做改', '应该写 到孟宴臣 真 当大学教授会怎样，但 很久以前想过  宴子有间 大 书房，东西相连主卧室和南南 书房 小屋子 窗户高窄，但 露台宽阔接纳 整间房 阳光 玻璃门之外 三面墙  简单结实 书架，乱中有序 放 好多专业书籍和家庭相册 高大绿植隔开一张紧凑 书案，上面永远  文献']"
90,89,19,89_长大_纪轻轻_生活_父亲,"['长大', '纪轻轻', '生活', '父亲', '发呆', '空荡荡', '开始', '猛然想起小时候每次放假', '楼还没被推倒放', '甜蜜美妙快乐充实']","['再喜欢玩弄别人感情 人看到爱情 会有一瞬间失神再幸福 人看到爱情这个字眼 一定会泛起一丝 易察觉 酸涩刷题 学生一定羡慕过 纪轻轻 当 明星 用成天对 书本做题 人生而 纪轻轻 当上明星挤进成 人社交圈 孩子 一定曾经望 学校 方向失神吧明明大家 人生各 相同可为什么', '很少伤春悲秋但 站 曾经住 十多  楼前真  想 这么多 得到 点什么，失去 倒 很多 和 个人关系很小，和时代关系很大 让 们来进行梦核游戏吧， 出生 世纪末 国企小康家庭，生活 大院 上 子弟扎堆 幼儿园和小学，和发小女孩们一起跑 玩 长大 某个冬 下午父亲开车带 去厂 玩', '偶尔想起来小时候爷爷 纸厂 现  公立 幼儿园 离家很近 空荡荡 长又静 工作间 简陋 工人厨房还有爷爷 住宅区厨房那边 个院子 有棵大树 树下养过一只爱吃蔬菜 大狗 好像 金毛来  实 记 得  只 这种感觉给 像秋天 傍晚 舒服又寂静空洞爷爷    屈指可数踏入 房间 爷爷去世']"
91,90,18,90_旺财旺宅气于客厅_汽车中装饰且保平安_催财悬挂安置于宅中财位处亦可放置_神位等地方安置吊挂一串予以趋吉避凶,"['旺财旺宅气于客厅', '汽车中装饰且保平安', '催财悬挂安置于宅中财位处亦可放置', '神位等地方安置吊挂一串予以趋吉避凶', '保平安可悬挂', '金库保险箱中', '五帝钱', '化五黄煞每一', '五黄星', '点如下以便能正确地运用风水']","['五帝钱 摆放有哪些讲究 旺财旺宅气于客厅 神位等地方安置吊挂一串予以趋吉避凶 催财悬挂安置于宅中财位处亦可放置 金库保险箱中 保平安可悬挂 汽车中装饰且保平安 化五黄煞每一  五黄星 会飞到 同位置宜 五黄大煞方吊挂一串五帝', '关于五帝钱 运用有一些摆设 点如下以便能正确地运用风水 力量 旺财旺宅气于客厅 神位等地方安置吊挂一串予以趋吉避凶 催财悬挂安置于宅中财位处亦可放置 金库保险箱中 保平安可悬挂 汽车中装饰且保平安 化五黄煞每一  五', '五帝币 运用有一些摆设 点如下以便能正确地运用风水 力量 旺财旺宅气于客厅 神位等地方安置吊挂一串予以趋吉避凶 催财悬挂安置于宅中财位处亦可放置 金库保险箱中 保平安可悬挂 汽车中装饰且保平安 化五黄煞每一  五黄星 会飞到 同位']"
92,91,17,91_对准生活用力一拍_宗像礼司_弄丢_习惯,"['对准生活用力一拍', '宗像礼司', '弄丢', '习惯', 'vx', '梦想而努力奋斗', '无需庸人自扰', '时候那一点', '时光可又怕', '时感到失去前进']","['p 每天    窗户看外面绿莹莹 高山 那条山坡路看起来很有上个世纪  代感p vx 视频通话    有美颜    脸蛋子好嫩 这个 痛经好严重 疼 哭天喊地 潇潇 仅给 买 迪士尼 暖宫贴 还  最难受 时候 一直打 电话陪伴  艾草振动按摩好苏敷p 食族', '打开手机看到这多彩 世界有簇拥 花碧蓝 海风吹过 成片草地 还有那些古老 建筑诉   来这人世间 美好抬头呆望 这敝疚  没有窗户没有阳光没有空调昏暗灯光下一双疲惫 眼这    生活这   毕业后一腔热血 挥洒有那么一次 离梦想那么近但 弄丢 弄丢', '\ue627宗像礼司 宗像礼司，生 快乐 又一 过去啦 周游世界  感觉如何？每次出游 总能觉得自己更加开阔，更能感受到自己和命运 链接，想必 对自己 未来，对自己人生 掌握 更进一步 吧 对外开放 故事 许已经结束，但 对自己开放 故事永 终结 今  敷衍又 敷衍 一 ，哈和']"
93,92,17,92_查看图片_凤凰跑出去_知道改什么昵称才好_们校长,"['查看图片', '凤凰跑出去', '知道改什么昵称才好', '们校长', '好意思未来局科幻办请看管好自己', '雄火龙跑出去', '宠物失忆_sy大家受惊', '未来局科幻办dragontake', 'over', '未来局科幻办邓布利多又没锁']","['未来局科幻办 邓布利多又没锁 窗户   知道改什么昵称才好  们校长 凤凰跑出去  好意思未来局科幻办请看管好自己 宠物失忆_Sy大家受惊   家 雄火龙跑出去  查看图片 未来局科幻办DragonTake  over', '邓布利多又没锁 窗户   知道改什么昵称才好  们校长 凤凰跑出去  好意思未来局科幻办请看管好自己 宠物失忆_Sy大家受惊   家 雄火龙跑出去  查看图片 未来局科幻办DragonTake  over 查看图片', '未来局科幻办邓布利多又没锁 窗户   知道改什么昵称才好  们校长 凤凰跑出去  好意思未来局科幻办请看管好自己 宠物失忆_Sy大家受惊   家 雄火龙跑出去  查看图片 未来局科幻办DragonTake  over 查看图片']"
94,93,17,93_away但_模样圣诞_怕雾霾啦_客厅装个小米,"['away但', '模样圣诞', '怕雾霾啦', '客厅装个小米', '寒暑假周末回家', '宿舍现', '富帅公司', '往自己桌子上贴', '大草坪上早早', '气息如果想见到真正']","['快 到圣诞节 让 带 去看圣诞老人 家罗瓦尼米 圣诞老人村全世界唯一 官方圣诞老人村坐落  芬兰 北部城市罗瓦涅米 市郊 芬兰旅行中 能错过 目 地这 充满 童话成真 气息如果想见到真正 圣诞老人 请来这 吧圣诞老人村 一组主打圣诞特色景观与体验 木质建筑群', '发现 经常让 身边 J人朋友崩溃 之前圣诞节买礼物还差两张贺卡，但 太累   先回 ，路上可能 遇到 （  真 这么认为），J友问 “路上 哪家店？”， 临时想 一下，“Typo有”，J友 “  没有咋办？”，  “一定会有 ”然后路上路过 另一家精品文具店， 但搞定 贺卡还顺便', '萱の 記帳一 小心喜提 天居家打乱 好多计划 平安夜圣诞节  宿舍现 只求元旦能出去还有好多账没对完 还有很多资产没录   很久没回家 这才 重点人闲  时候真 会很无聊翻 翻以前 照片  好难过 去 夏天 居然 有下巴 看到大家 有美美 照片 而 上次出图']"
95,94,17,94_重庆小偷潜入_雪糕一边将该处搬得干干净净最终该男子被民警抓捕归案目前该案正_重庆九龙坡一男子翻窗潜入一间未关窗_l七环视频,"['重庆小偷潜入', '雪糕一边将该处搬得干干净净最终该男子被民警抓捕归案目前该案正', '重庆九龙坡一男子翻窗潜入一间未关窗', 'l七环视频', '上海公安执法实录', '放过近', '楼边吃雪糕边偷东西竟然连纸巾水壶', '盗窃一边吃', '偷来', '楼边吃雪糕边偷东西纸巾水壶']","['前往塞尔维亚 中国人 注意安全，  潘切沃omolji a镇 房子刚刚被盗，停 院子外 车失踪 院子大门被破坏，窗户被撬，最近边境警察还无理由 拒绝很多有居留 人入境，可以 治安环境非常恶劣 由于 本人还 中国， 已经委托当地律师报警处理，  听信中国黑中介或网红，去塞尔维亚投资 小心', '重庆小偷潜入 楼边吃雪糕边偷东西竟然连纸巾水壶  放过近 重庆九龙坡一男子翻窗潜入一间未关窗  盗窃一边吃 偷来 雪糕一边将该处搬得干干净净最终该男子被民警抓捕归案目前该案正 进一步处理中O小偷潜入 楼边吃雪糕边偷东西纸巾水壶  放过 L七环视频  视频', '重庆小偷潜入 楼边吃雪糕边偷东西竟然连纸巾水壶  放过近 重庆九龙坡一男子翻窗潜入一间未关窗  盗窃一边吃 偷来 雪糕一边将该处搬得干干净净最终该男子被民警抓捕归案目前该案正 进一步处理中 L七环视频  视频']"
96,95,17,95_们向您致以亲切_问候和真挚_祝福近期全国多地陆续发生新型冠状病毒感染_朋友们值此新春佳节之际,"['们向您致以亲切', '问候和真挚', '祝福近期全国多地陆续发生新型冠状病毒感染', '朋友们值此新春佳节之际', '肺炎疫情党和政府高度重视人民群众生命安全和身体健康正', '一封信老', '人既', '朋友', '过度恐慌全国', '转给长辈国家给老']","['众志成城 防控疫情 转给长辈国家给老 朋友 一封信老 人既 能  乎   过度恐慌全国 老 朋友们值此新春佳节之际 们向您致以亲切 问候和真挚 祝福近期全国多地陆续发生新型冠状病毒感染 肺炎疫情党和政府高度重视人民群众生命安全和身体健康正', '抗击新型肺炎第一线 转给长辈国家给老 朋友 一封信老 人既 能  乎   过度恐慌全国 老 朋友们值此新春佳节之际 们向您致以亲切 问候和真挚 祝福近期全国多地陆续发生新型冠状病毒感染 肺炎疫情党和政府高度重视人民群众生命安全和身体健康正', '转给长辈国家给老 朋友 一封信老 人既 能  乎   过度恐慌全国 老 朋友们值此新春佳节之际 们向您致以亲切 问候和真挚 祝福近期全国多地陆续发生新型冠状病毒感染 肺炎疫情党和政府高度重视人民群众生命安全和身体健康正 把疫情防控工作作为']"
97,96,16,96_哈利波特_魔法世界_凤凰社_哈利波特魔法觉醒,"['哈利波特', '魔法世界', '凤凰社', '哈利波特魔法觉醒', '波特', '感觉并且把霍格沃茨', '有可能揍斯内普', '星排队最久', '星惊悚指数', '昏暗肮脏没']","['德哈  又胡言乱语一下  家产如果 it狂人pa 挺萌  哈利和罗恩 马尔福家族企下公司 IT部门上班，长 过  地下室一楼上班 生活 虽然业务水平过硬但 老板 太看重这个部门，于 哈利每天研究自己 小发明，罗恩去五楼和精算师赫敏调情 清闲 某天，IT部门空降 主管——德拉科·马尔福', '特别感谢北京环球影城 邀请，来参加首个北京环球度假区哈利·波特 魔法世界™重返霍格沃茨™返校季活动，这  官方第一次组织这样 魔法活动，惊喜满满~ 哈利·波特 魔法世界™重返霍格沃茨返校季划重点 这一次最难得  赶上 限定环节-霍格沃茨城堡漫步体验，终于可以  急 体验项目', '\ue627哈利波特  好~大家好~这 记录   多 老哈迷对原著那些没有被拍出来精彩内容（ 个人想看 且目前影 没有拍摄出来 ）和一点点对原著剧情 看法，  针对任何演员，他们只 饰演  角色但  魔法世界 真正 巫师本人  只 想内容记录，如果有 喜欢 部分，那么这  们隔']"
98,97,16,97_工作人员介绍火灾致一死一伤_分被扑灭公安部门已介入调查宁化县政府_福建宁化一家居生活广场发生火灾火焰窜出窗户外墙被熏黑消防部门赶赴现场进行扑救和疏散据当地政府_介绍明火于,"['工作人员介绍火灾致一死一伤', '分被扑灭公安部门已介入调查宁化县政府', '福建宁化一家居生活广场发生火灾火焰窜出窗户外墙被熏黑消防部门赶赴现场进行扑救和疏散据当地政府', '介绍明火于', '电梯天井', '大火沿', '火星点燃', '大哥当时', '航拍福建宁化家居广场火灾致', '他们正']","['航拍福建宁化家居广场火灾致 死 伤 官方公安部门介入调查    福建宁化一家居生活广场发生火灾火焰窜出窗户外墙被熏黑消防部门赶赴现场进行扑救和疏散据当地政府 介绍明火于 时 分被扑灭公安部门已介入调查宁化县政府 工作人员介绍火灾致一死一伤', '很多人可能 知道  香港嘉利大厦火灾，电梯维修工进行切焊时掉落 火星点燃 电梯天井 积存 垃圾，大火沿 电梯天井快速燃烧，最终 死 伤  一直记得这事 因为  大哥当时  嘉利大厦拜访客户 他们正 喝茶，外面有人叫走水，一开门已经满走廊浓烟 想从安全通道走但根本过 去 他们', '香港大火 很多人可能 知道  香港嘉利大厦火灾，电梯维修工进行切焊时掉落 火星点燃 电梯天井 积存 垃圾，大火沿 电梯天井快速燃烧，最终 死 伤 有 大哥当时  嘉利大厦拜访客户 他们正 喝茶，外面有人叫走水，一开门已经满走廊浓烟 想从安全通道走但根本过 去 他们退回到屋']"
99,98,16,98_aq_然明天_岩点_小时内找到车车最终,"['aq', '然明天', '岩点', '小时内找到车车最终', '山上山下', '早上出门前隐隐约约有种', '很好奇客户原本背对', '张扬盛开', '强大又温暖', '敲门踢栏杆只能眼睁睁看']","['早上打车🚖，刚坐进来，  知道 从司机手机还 哪 传来一句，“登录成功 ” 闭上眼，默许 这一切  走廊尽头唯一 窗户，被早上 阳光厚赠，大片大片像 张扬盛开 花， 背对 阳光走去  见面吧，  np 们', '登顶路上每一步   ，手心冒汗却紧紧攥 镁粉袋🧗\u200d♂️ 恐高 毛病纠缠  二十 ，连商场玻璃电梯  敢坐😰 那天朋友 ""试试室内攀岩吧""， 硬 头皮系上安全绳，结果刚离地两米 僵住 🆘 教练 下方喊""别看脚下，找下 岩点""，陌生队友们 跟', '人走 关窗户 结果  一打开  看到散落一地 资料 点开会 点接到通知 给领导反应没车 他表示很相信 能  小时内找到车车最终  发扬脸皮厚一定能行 光荣使命下 站 路中间拦 一辆旅游车 一路介绍丹巴 旅游景点下 最终混熟后直接把 送到开会地方 httpt nR Wx Aq']"
100,99,16,99_小河湾砖厂此前往河_河岸旁_正常生活_米脂县银州镇高崖窑村村民高大爷向华商报二三,"['小河湾砖厂此前往河', '河岸旁', '正常生活', '米脂县银州镇高崖窑村村民高大爷向华商报二三', '资讯反映隔壁班家沟村', '倒垃圾导致河道堵塞积水发出恶臭给居住', '官方', '期盼少', '有关人员从', '毁坏林地']","['乡镇| 精致女纸 必备好物宝子们知道 们乡镇  环境其实还 蛮一般 ，  平房，入冬以后冷风嗖嗖滴 今  们单位 把所有  门窗 换 ，保暖问题解决 ，新 问题又来  新换 门窗多少含有甲醛，还有一股子难闻 味道 这个季节又 能一直开窗透风，所以 们  同事们 绞尽', '榆林身边事米脂一砖厂倾倒垃圾致河道堵塞 臭水致村民 敢开窗通风隔壁村开砖厂倒垃圾回填河槽严重影响 们 正常生活    米脂县银州镇高崖窑村村民高大爷向华商报二三 资讯反映隔壁班家沟村 小河湾砖厂此前往河 倒垃圾导致河道堵塞积水发出恶臭给居住 河岸旁 村民造成', '榆林身边事榆林头条米脂一砖厂倾倒垃圾致河道堵塞村民系此前遗留问题隔壁村开砖厂倒垃圾回填河槽严重影响 们 正常生活    米脂县银州镇高崖窑村村民高大爷向华商报二三 资讯反映隔壁班家沟村 小河湾砖厂此前往河 倒垃圾导致河道堵塞积水发出恶臭给居住 河岸旁']"
101,100,16,100_能没有这样_开这样_改造已经成为许多人_改造让很多人热中,"['能没有这样', '开这样', '改造已经成为许多人', '改造让很多人热中', '世界反映自己', '世界描绘自己', '们休息休闲娱乐', '地方欢迎朋友和客人即使', '们休息放松和娱乐', '休闲卧室给自己']","['家  们休息放松和娱乐 地方欢迎朋友和客人即使   家 娱乐  能没有这样 地方窗口窗户 改造已经成为许多人 热门话题它已被改造成 休闲甚至卧室给自己 放松 空间从窗外眺望美丽 世界描绘自己 生活状态让生活更有趣 青岛', '家  们休息放松和娱乐 地方欢迎朋友和客人即使   家 娱乐  能没有这样 地方窗口窗户 改造已经成为许多人 热门话题它已被改造成 休闲甚至卧室给自己 放松 空间从窗外眺望美丽 世界描绘自己 生活状态让生活更有趣', '感悟人生家  们休息放松和娱乐 地方欢迎朋友和客人即使   家 娱乐  能没有这样 地方窗口窗户 改造已经成为许多人 热门话题它已被改造成 休闲甚至卧室给自己 放松 空间从窗外眺望美丽 世界描绘自己 生活状态让生活更有趣']"
102,101,16,101_心流_晚霞_tnnd_有万千无奈,"['心流', '晚霞', 'tnnd', '有万千无奈', '时候阳光从窗户外面穿透过来而', '想起来多', '晚霞朝家', '忙碌生活中真', '心像突然有', '很好久未露面']","['虽然出差之后 没有下班点 但 醒来能从窗户看到远方山顶初升 太阳 食堂吃早饭 时候能看到粉红色 朝霞中午睡醒 湛蓝 天空下午坐  能看到夕阳远山 风机缓缓转动天黑之后亮起 个红点真 觉得比  楼 上班舒服太多   心像突然有 自由它变得自 难以言喻 酸', '看到新词“建立快乐账户”“储备幸福”那 ， 通过  小小窗户，看到 好美好美 晚霞，虽然 没来得及拍照，但真 很漂亮～虽然 依旧加班到很晚，但回家路上好几次灯尾穿行，而且感觉红绿灯 好像比平时 少 偶尔等 寥寥几个红灯，刚刚好够 编辑这条 ～ 错，又 一天～', '天气看 很好久未露面 阳光 早早洒下明亮而温暖 光坐  楼  透过布满灰尘 窗户 能看见远处高耸林立 写字楼只 再明亮 光 射 透远处环绕 楼宇 灰蓝色 雾霾生活还  继续呀心中总 有万千无奈 还  看到自己还可以 受阳光 照耀心中 焦虑来源于自己 比较']"
103,102,16,102_想把_空调房_让开空调_一波人,"['想把', '空调房', '让开空调', '一波人', '没觉得屋', '热死得', '谁能想到大夏天', '迷惑行为大赏', '这两类人应该被扣工资', '知道吗虽然室内低温会让人觉得舒适长时间呆']","['读 懂奇葩人 脑回路一整个冬天 允许开空调还必须开窗户 既然那么热 穿半袖 穿什么秋衣毛衣  没有夏装么搞  时隔多 后竟然  用上 热水袋 大连大连软件园', '天天吹空调眼睛会发生什么炎炎夏 尤其 今 温度特别高最适合呆 开 风扇 冰冰凉凉 空调房 面再抱半个西瓜简直 夏天 标配可  知道吗虽然室内低温会让人觉得舒适长时间呆 空调房 面房间内 湿度 会下降快速流动 空气会加速双眼 泪液挥发引起眼睛眼干眼', '最近越来越感觉到闷热 气氛 可能 没有窗户觉得特别憋得慌吧感觉济南 夏天会特别 热所以有什么消暑神器呀去 记得冰袖 带上 冰棍 吃 很多随手 小风扇 只 燃眉之急如果没有合适 消暑神器 还 从家窝 吧']"
104,103,16,103_鸡汤_笑笑暧昧无比转身哭_她透过窗户看到他和她_还有事先挂,"['鸡汤', '笑笑暧昧无比转身哭', '她透过窗户看到他和她', '还有事先挂', '车撞向', '出去楼下一俩急速行驶', '他终', '老公干嘛呢忙', '她痛哭', '呢咋啦吃饭']","['为eye投入 老公干嘛呢忙 呢咋啦吃饭 吗凑合吃  还有事先挂  门口拎 鸡汤 她透过窗户看到他和她  笑笑暧昧无比转身哭 跑 出去楼下一俩急速行驶 车撞向 她他听闻飞奔下楼看到 躺 地上 她痛哭 错  该死 他终 为娶守 她 骨', '老公干嘛呢忙 呢咋啦吃饭 吗凑合吃  还有事先挂  门口拎 鸡汤 她透过窗户看到他和她  笑笑暧昧无比转身哭 跑 出去楼下一俩急速行驶 车撞向 她他听闻飞奔下楼看到 躺 地上 她痛哭 错  该死 他终 为娶守 她 骨灰过 一辈子', '老公干嘛呢忙 呢咋啦吃饭 吗凑合吃  还有事先挂  门口拎 鸡汤 她透过窗户看到他和她  笑笑暧昧无比转身哭 跑 出去楼下一俩急速行驶 车撞向 她他听闻飞奔下楼看到 躺 地上 她痛哭 错  该死 他终 为娶守 她 骨灰过 一']"
105,104,15,104_老板_很喜欢_方式攻擊_想起来之前老板,"['老板', '很喜欢', '方式攻擊', '想起来之前老板', '窗前看街景而此刻窗户已这样', '窗窗户外面', '站老板', '窗户才能看到', '窗户看一眼', '窗户看到好像有晚霞溜出去看好好看']","['另一種職災  辦公室 座位旁邊有一扇窗戶偶而下午會有這種太陽照射到隔壁大樓再透過折射 方式攻擊 辦公室裡  難怪  從海邊玩回來這麼久 手臂仍呈現膚色 均 狀態這下終於找到兇手', '今 份 可爱老板天气好 时候这个点阳光总 会照进 老板 会跑到 旁边 控制面板这 关他  百叶窗刚才低头打字 时候突然被阳光刺到眼睛 本来起身想关自己这  百叶窗 看到老板坐  打电话阳光照 眼睛然后顺手把他  百叶窗关 关到一半 时候看到老板特别兴奋地', '很喜欢 老板  一整面墙 窗户窗外 大树枝丫伸到窗前把阳光捎进来把斑驳疏影落下来 很喜欢 会对 满眼 绿色发呆什么  想但他可能没那么喜欢换上 半遮光 帘子 现 正对 褐色 斑驳发呆']"
106,105,15,105_老天待_好大_一声_cotti,"['老天待', '好大', '一声', 'cotti', '早餐来', '把每一处', '沙发垫还准备', '推迟看看高铁站外', '提心吊胆', '放行李']","['台风 天按照妈妈  法，快下班时候噼 啪啦 敲  窗户 ， 风伯伯，和雨婆婆——而且，台风天 这两位，一定 急性子   然，为什么一会，小R 群 面火急火燎   自己被暴雨挡 地铁站门口出 来，而 这，连太阳公公 出来 .几分钟后，心 念叨 “赶紧走” 家伙，已使', '昨天夜 打雷下雨 本来 睡 沉  满脑子  担心 如果雨下 太大火车站那 会 会淹  那样 话会 会堵车 如果堵车走哪条路呢  求八点之前到位 会 会迟到 下雨会 会把妆弄花 头发  家弄好还 去单位弄 去单位来 及咋办 万一提词器 能用怎么办 开 窗户会 会把  电脑淋湿还好 中午 办', '常记录 一场暴雨，让本 拥挤 早高峰彻底交通瘫痪，九点半才到公司路上全 积水，车子开 提心吊胆，生怕“开船失败”，早餐来 及吃 ，吃 同事 饼干充饥，  窗户漏雨，行政早上外出， 先只能拍下来发照片给她联系物业处理  同事又买 花，大家烦躁 工作之余还 多看看花🌸']"
107,106,15,106_春天_一夜间_风之间游荡阳光开始洒落斜进来秋天真_却只能从,"['春天', '一夜间', '风之间游荡阳光开始洒落斜进来秋天真', '却只能从', '下午开窗', '微风阳光薄卫衣仿佛', '号过去三天', '太好但对比一下感觉小苗壮实些', '周五期待周一看见叶芽楼顶', '太适合睡觉和吃橘子']","['打开  窗户 禁大呼似乎 一夜间 春风吹得花开满园', '正对  们 窗户 银杏树 秋天落叶最早秃 最快 春天发芽最晚最慢 风水 这', '那天搬到楼顶  号过去三天 虽然天气 太好但对比一下感觉小苗壮实些 还没有叶芽 周五期待周一看见叶芽楼顶 玻璃封闭光照比 略好一点窗户外推式通风 有一些环境 细微差异植物 能感知到']"
108,107,15,107_广西这么热_快把_空调冷_重点,"['广西这么热', '快把', '空调冷', '重点', '出汗', '时候会裸露', '操除', '强调广东别', '开空调您冬天嫌冷', '开成物业西安城北供热公司']","['武汉太热  二十多度   知道十一 中下旬  这 想干啥   一开始一件西装外套加打底 后来西装外套换成 衬衫 还 出汗 现 直接 一件打底 还冒汗 师兄  咱们把门打开吧  们现  开 窗户开 门 冒 汗 如果再热下去真 想去开冷风空调 受    过 感谢叠穿大法 让 出汗 时', '感觉     大中小号 吐槽一遍  空调 当然空调 人打开 所以 吐槽人最近北京 天气  这样很舒服 秋天 温度全 十来个人 觉得ok偏偏  人 觉得热热 哪难道您身体气温比常人低 怎么滴于 关窗户 关门 开空调您冬天嫌冷 夏天嫌热 又非得 窗户口空调', '重庆 热 全域穿透性 热， 两个近两天 🌰，昨天回 老家，农村嘛， 家水管入户 时候会裸露 外面，当 打开水龙头用水时那个水温一度让 怀疑    开成 热水， 跟 妻子冬天洗澡时开 热水温度差 多，感觉有个五十度，这还  重点，重点 这个水温  开 水龙头用 三五分钟后几乎没有']"
